Timestamp,PerConfig,Per100,GenerationIndex,CurrentFragmentIndex,CurrentSequenceNumber,RedundancyUsed,RedundancyMax,Success,Rank,MissedPackets,ReceivedPackets,IsRunning,FirstRowCrc8,LastRowCrc8,PrngStateBefore,PrngStateAfter
132961429437634470,0,0,15,2,1202,-17,60,False,3,0,3,True,164,193,2592004160,1988683261
132961429438625110,0,0,15,3,1203,-16,60,False,4,0,4,True,76,76,1988683261,2677848701
132961429439623553,0,0,15,4,1204,-15,60,False,5,0,5,True,50,171,2677848701,263841224
132961429440621986,0,0,15,5,1205,-14,60,False,6,0,6,True,9,171,263841224,3531698935
132961429441621473,0,0,15,6,1206,-13,60,False,7,0,7,True,107,232,3531698935,515086452
132961429442619748,0,0,15,7,1207,-12,60,False,8,0,8,True,69,109,515086452,1021539344
132961429443613224,0,0,15,8,1208,-11,60,False,9,0,9,True,84,121,1021539344,1534276539
132961429444613014,0,0,15,9,1209,-10,60,False,10,0,10,True,84,50,1534276539,4225193153
132961429445611788,0,0,15,10,1210,-9,60,False,11,0,11,True,239,159,4225193153,2680931039
132961429446609111,0,0,15,11,1211,-8,60,False,12,0,12,True,50,211,2680931039,3821198068
132961429447604051,0,0,15,12,1212,-7,60,False,13,0,13,True,81,32,3821198068,3333533055
132961429448604686,0,0,15,13,1213,-6,60,False,14,0,14,True,90,39,3333533055,3756345482
132961429449599480,0,0,15,14,1214,-5,60,False,15,0,15,True,191,170,3756345482,364380949
132961429450602403,0,0,15,15,1215,-4,60,False,16,0,16,True,156,104,364380949,3283420129
132961429451592009,0,0,15,16,1216,-3,60,False,17,0,17,True,98,104,3283420129,2109694035
132961429452591127,0,0,15,17,1217,-2,60,False,18,0,18,True,16,194,2109694035,1323037321
132961429453584850,0,0,15,18,1218,-1,60,False,19,0,19,True,125,191,1323037321,2932232616
132961429454581484,0,0,15,19,1219,0,60,True,19,0,20,True,227,39,2932232616,959586516
132961429455571321,0,0,15,20,1220,1,60,True,19,0,21,True,227,39,959586516,369227209
132961429456565863,0,0,15,21,1221,2,60,True,19,0,22,True,227,39,369227209,159028224
132961429457560803,0,0,15,22,1222,3,60,True,19,0,23,True,227,39,159028224,1188080670
132961429458557262,0,0,15,23,1223,4,60,True,19,0,24,True,227,39,1188080670,3414165203
132961429459552531,0,0,15,24,1224,5,60,True,19,0,25,True,227,39,3414165203,1215546913
132961429460550093,0,0,15,25,1225,6,60,True,19,0,26,True,227,39,1215546913,117655301
132961429461543932,0,0,15,26,1226,7,60,True,19,0,27,True,227,39,117655301,1694089972
132961429462541549,0,0,15,27,1227,8,60,True,19,0,28,True,227,39,1694089972,1927849080
132961429463537967,0,0,15,28,1228,9,60,True,19,0,29,True,227,39,1927849080,881403043
132961429464533044,0,0,15,29,1229,10,60,True,19,0,30,True,227,39,881403043,290148888
132961429465530633,0,0,15,30,1230,11,60,True,19,0,31,True,227,39,290148888,2155938634
132961429466526667,0,0,15,31,1231,12,60,True,19,0,32,True,227,39,2155938634,3428832667
132961429467521497,0,0,15,32,1232,13,60,True,19,0,33,True,227,39,3428832667,12750172
132961429468518930,0,0,15,33,1233,14,60,True,19,0,34,True,227,39,12750172,1038962027
132961429469513063,0,0,15,34,1234,15,60,True,19,0,35,True,227,39,1038962027,3472014867
132961429470510555,0,0,15,35,1235,16,60,True,19,0,36,True,227,39,3472014867,410824228
132961429471510146,0,0,15,36,1236,17,60,True,19,0,37,True,227,39,410824228,516815495
132961429472502305,0,0,15,37,1237,18,60,True,19,0,38,True,227,39,516815495,390411510
132961429473497608,0,0,15,38,1238,19,60,True,19,0,39,True,227,39,390411510,215561586
132961429474492904,0,0,15,39,1239,20,60,True,19,0,40,True,227,39,215561586,563019712
132961429475491057,0,0,15,40,1240,21,60,True,19,0,41,True,227,39,563019712,3771139738
132961429476493241,0,0,15,41,1241,22,60,True,19,0,42,True,227,39,3771139738,4123221981
132961429477481610,0,0,15,42,1242,23,60,True,19,0,43,True,227,39,4123221981,2644194349
132961429478475967,0,0,15,43,1243,24,60,True,19,0,44,True,227,39,2644194349,2624609862
132961429479474931,0,0,15,44,1244,25,60,True,19,0,45,True,227,39,2624609862,1453663946
132961429480470779,0,0,15,45,1245,26,60,True,19,0,46,True,227,39,1453663946,2037062409
132961429481466748,0,0,15,46,1246,27,60,True,19,0,47,True,227,39,2037062409,1312726596
132961429482463758,0,0,15,47,1247,28,60,True,19,0,48,True,227,39,1312726596,4149426704
132961429483460034,0,0,15,48,1248,29,60,True,19,0,49,True,227,39,4149426704,1352582626
132961429484466599,0,0,15,49,1249,30,60,True,19,0,50,True,227,39,1352582626,1467418432
132961429485454336,0,0,15,50,1250,31,60,True,19,0,51,True,227,39,1467418432,3968915427
132961429486453194,0,0,15,51,1251,32,60,True,19,0,52,True,227,39,3968915427,2899236837
132961429487442462,0,0,15,52,1252,33,60,True,19,0,53,True,227,39,2899236837,440900326
132961429488439924,0,0,15,53,1253,34,60,True,19,0,54,True,227,39,440900326,397136110
132961429489434719,0,0,15,54,1254,35,60,True,19,0,55,True,227,39,397136110,1099264884
132961429490430499,0,0,15,55,1255,36,60,True,19,0,56,True,227,39,1099264884,3481122616
132961429491425034,0,0,15,56,1256,37,60,True,19,0,57,True,227,39,3481122616,2845358264
132961429492422595,0,0,15,57,1257,38,60,True,19,0,58,True,227,39,2845358264,3576023063
132961429493420823,0,0,15,58,1258,39,60,True,19,0,59,True,227,39,3576023063,2178028202
132961429494414152,0,0,15,59,1259,40,60,True,19,0,60,True,227,39,2178028202,1869795403
132961429495411332,0,0,15,60,1260,41,60,True,19,0,61,True,227,39,1869795403,4218454308
132961429496408170,0,0,15,61,1261,42,60,True,19,0,62,True,227,39,4218454308,1966333053
132961429497403515,0,0,15,62,1262,43,60,True,19,0,63,True,227,39,1966333053,2673346386
132961429498400367,0,0,15,63,1263,44,60,True,19,0,64,True,227,39,2673346386,1080993208
132961429499396466,0,0,15,64,1264,45,60,True,19,0,65,True,227,39,1080993208,1545067174
132961429500392546,0,0,15,65,1265,46,60,True,19,0,66,True,227,39,1545067174,1176116501
132961429501388101,0,0,15,66,1266,47,60,True,19,0,67,True,227,39,1176116501,3147594113
132961429502382512,0,0,15,67,1267,48,60,True,19,0,68,True,227,39,3147594113,838425705
132961429503381457,0,0,15,68,1268,49,60,True,19,0,69,True,227,39,838425705,2969125162
132961429504380645,0,0,15,69,1269,50,60,True,19,0,70,True,227,39,2969125162,1195896661
132961429505372298,0,0,15,70,1270,51,60,True,19,0,71,True,227,39,1195896661,2718610827
132961429506372274,0,0,15,71,1271,52,60,True,19,0,72,True,227,39,2718610827,2915088683
132961429507362845,0,0,15,72,1272,53,60,True,19,0,73,True,227,39,2915088683,310986437
132961429508366514,0,0,15,73,1273,54,60,True,19,0,74,True,227,39,310986437,3008117910
132961429509357659,0,0,15,74,1274,55,60,True,19,0,75,True,227,39,3008117910,2154771538
132961429510352124,0,0,15,75,1275,56,60,True,19,0,76,True,227,39,2154771538,1275933156
132961429511347494,0,0,15,76,1276,57,60,True,19,0,77,True,227,39,1275933156,1897109160
132961429512355484,0,0,15,77,1277,58,60,True,19,0,78,True,227,39,1897109160,1968099412
132961429513346520,0,0,15,78,1278,59,60,True,19,0,79,True,227,39,1968099412,3080219370
132961429514341709,0,0,15,79,1279,60,60,True,19,0,80,True,227,39,3080219370,2997167950
132961429516332393,0,0,16,0,1280,-19,60,False,1,0,1,True,217,217,1,2525019014
132961429517317345,0,0,16,1,1281,-18,60,False,2,0,2,True,33,217,2525019014,2592004160
132961429518310726,0,0,16,2,1282,-17,60,False,3,0,3,True,67,217,2592004160,1988683261
132961429519309755,0,0,16,3,1283,-16,60,False,4,0,4,True,166,217,1988683261,2677848701
132961429520305233,0,0,16,4,1284,-15,60,False,5,0,5,True,244,67,2677848701,263841224
132961429521303025,0,0,16,5,1285,-14,60,False,6,0,6,True,54,139,263841224,3531698935
132961429522302640,0,0,16,6,1286,-13,60,False,7,0,7,True,204,233,3531698935,515086452
132961429523300158,0,0,16,7,1287,-12,60,False,8,0,8,True,218,118,515086452,1021539344
132961429524296533,0,0,16,8,1288,-11,60,False,9,0,9,True,6,112,1021539344,1534276539
132961429525292440,0,0,16,9,1289,-10,60,False,10,0,10,True,10,105,1534276539,4225193153
132961429526292308,0,0,16,10,1290,-9,60,False,11,0,11,True,204,199,4225193153,2680931039
132961429527290065,0,0,16,11,1291,-8,60,False,12,0,12,True,219,252,2680931039,3821198068
132961429528283915,0,0,16,12,1292,-7,60,False,13,0,13,True,124,62,3821198068,3333533055
132961429529282583,0,0,16,13,1293,-6,60,False,14,0,14,True,35,98,3333533055,3756345482
132961429530282990,0,0,16,14,1294,-5,60,False,15,0,15,True,91,187,3756345482,364380949
132961429531275857,0,0,16,15,1295,-4,60,False,16,0,16,True,210,96,364380949,3283420129
132961429532277823,0,0,16,16,1296,-3,60,False,17,0,17,True,191,153,3283420129,2109694035
132961429533265773,0,0,16,17,1297,-2,60,False,18,0,18,True,104,61,2109694035,1323037321
132961429534264011,0,0,16,18,1298,-1,60,False,19,0,19,True,137,84,1323037321,2932232616
132961429535263087,0,0,16,19,1299,0,60,True,19,0,20,True,176,116,2932232616,959586516
132961429536250727,0,0,16,20,1300,1,60,True,19,0,21,True,176,116,959586516,369227209
132961429537244154,0,0,16,21,1301,2,60,True,19,0,22,True,176,116,369227209,159028224
132961429538242703,0,0,16,22,1302,3,60,True,19,0,23,True,176,116,159028224,1188080670
132961429539239226,0,0,16,23,1303,4,60,True,19,0,24,True,176,116,1188080670,3414165203
132961429540234797,0,0,16,24,1304,5,60,True,19,0,25,True,176,116,3414165203,1215546913
132961429541231089,0,0,16,25,1305,6,60,True,19,0,26,True,176,116,1215546913,117655301
132961429542226152,0,0,16,26,1306,7,60,True,19,0,27,True,176,116,117655301,1694089972
132961429543222083,0,0,16,27,1307,8,60,True,19,0,28,True,176,116,1694089972,1927849080
132961429544216316,0,0,16,28,1308,9,60,True,19,0,29,True,176,116,1927849080,881403043
132961429545214340,0,0,16,29,1309,10,60,True,19,0,30,True,176,116,881403043,290148888
132961429546211237,0,0,16,30,1310,11,60,True,19,0,31,True,176,116,290148888,2155938634
132961429547215101,0,0,16,31,1311,12,60,True,19,0,32,True,176,116,2155938634,3428832667
132961429548204194,0,0,16,32,1312,13,60,True,19,0,33,True,176,116,3428832667,12750172
132961429549205711,0,0,16,33,1313,14,60,True,19,0,34,True,176,116,12750172,1038962027
132961429550196435,0,0,16,34,1314,15,60,True,19,0,35,True,176,116,1038962027,3472014867
132961429551191715,0,0,16,35,1315,16,60,True,19,0,36,True,176,116,3472014867,410824228
132961429552185109,0,0,16,36,1316,17,60,True,19,0,37,True,176,116,410824228,516815495
132961429553183411,0,0,16,37,1317,18,60,True,19,0,38,True,176,116,516815495,390411510
132961429554186791,0,0,16,38,1318,19,60,True,19,0,39,True,176,116,390411510,215561586
132961429555175286,0,0,16,39,1319,20,60,True,19,0,40,True,176,116,215561586,563019712
132961429556172301,0,0,16,40,1320,21,60,True,19,0,41,True,176,116,563019712,3771139738
132961429557168201,0,0,16,41,1321,22,60,True,19,0,42,True,176,116,3771139738,4123221981
132961429558162356,0,0,16,42,1322,23,60,True,19,0,43,True,176,116,4123221981,2644194349
132961429559159964,0,0,16,43,1323,24,60,True,19,0,44,True,176,116,2644194349,2624609862
132961429560157536,0,0,16,44,1324,25,60,True,19,0,45,True,176,116,2624609862,1453663946
132961429561151171,0,0,16,45,1325,26,60,True,19,0,46,True,176,116,1453663946,2037062409
132961429562145178,0,0,16,46,1326,27,60,True,19,0,47,True,176,116,2037062409,1312726596
132961429563148140,0,0,16,47,1327,28,60,True,19,0,48,True,176,116,1312726596,4149426704
132961429564140104,0,0,16,48,1328,29,60,True,19,0,49,True,176,116,4149426704,1352582626
132961429565137102,0,0,16,49,1329,30,60,True,19,0,50,True,176,116,1352582626,1467418432
132961429566131891,0,0,16,50,1330,31,60,True,19,0,51,True,176,116,1467418432,3968915427
132961429567125788,0,0,16,51,1331,32,60,True,19,0,52,True,176,116,3968915427,2899236837
132961429568122965,0,0,16,52,1332,33,60,True,19,0,53,True,176,116,2899236837,440900326
132961429569120224,0,0,16,53,1333,34,60,True,19,0,54,True,176,116,440900326,397136110
132961429570116125,0,0,16,54,1334,35,60,True,19,0,55,True,176,116,397136110,1099264884
132961429571111861,0,0,16,55,1335,36,60,True,19,0,56,True,176,116,1099264884,3481122616
132961429572105818,0,0,16,56,1336,37,60,True,19,0,57,True,176,116,3481122616,2845358264
132961429573103235,0,0,16,57,1337,38,60,True,19,0,58,True,176,116,2845358264,3576023063
132961429574100464,0,0,16,58,1338,39,60,True,19,0,59,True,176,116,3576023063,2178028202
132961429575096368,0,0,16,59,1339,40,60,True,19,0,60,True,176,116,2178028202,1869795403
132961429576092159,0,0,16,60,1340,41,60,True,19,0,61,True,176,116,1869795403,4218454308
132961429577092840,0,0,16,61,1341,42,60,True,19,0,62,True,176,116,4218454308,1966333053
132961429578083044,0,0,16,62,1342,43,60,True,19,0,63,True,176,116,1966333053,2673346386
132961429579081018,0,0,16,63,1343,44,60,True,19,0,64,True,176,116,2673346386,1080993208
132961429580083466,0,0,16,64,1344,45,60,True,19,0,65,True,176,116,1080993208,1545067174
132961429581077944,0,0,16,65,1345,46,60,True,19,0,66,True,176,116,1545067174,1176116501
132961429582069500,0,0,16,66,1346,47,60,True,19,0,67,True,176,116,1176116501,3147594113
132961429583063190,0,0,16,67,1347,48,60,True,19,0,68,True,176,116,3147594113,838425705
132961429584076213,0,0,16,68,1348,49,60,True,19,0,69,True,176,116,838425705,2969125162
132961429585055118,0,0,16,69,1349,50,60,True,19,0,70,True,176,116,2969125162,1195896661
132961429586054956,0,0,16,70,1350,51,60,True,19,0,71,True,176,116,1195896661,2718610827
132961429587050782,0,0,16,71,1351,52,60,True,19,0,72,True,176,116,2718610827,2915088683
132961429588049262,0,0,16,72,1352,53,60,True,19,0,73,True,176,116,2915088683,310986437
132961429589041663,0,0,16,73,1353,54,60,True,19,0,74,True,176,116,310986437,3008117910
132961429590035122,0,0,16,74,1354,55,60,True,19,0,75,True,176,116,3008117910,2154771538
132961429591033486,0,0,16,75,1355,56,60,True,19,0,76,True,176,116,2154771538,1275933156
132961429592029867,0,0,16,76,1356,57,60,True,19,0,77,True,176,116,1275933156,1897109160
132961429593025889,0,0,16,77,1357,58,60,True,19,0,78,True,176,116,1897109160,1968099412
132961429594021455,0,0,16,78,1358,59,60,True,19,0,79,True,176,116,1968099412,3080219370
132961429595019423,0,0,16,79,1359,60,60,True,19,0,80,True,176,116,3080219370,2997167950
132961429597016741,0,0,17,0,1360,-19,60,False,1,0,1,True,241,241,1,2525019014
132961429597994858,0,0,17,1,1361,-18,60,False,2,0,2,True,46,241,2525019014,2592004160
132961429598991336,0,0,17,2,1362,-17,60,False,3,0,3,True,198,241,2592004160,1988683261
132961429599989916,0,0,17,3,1363,-16,60,False,4,0,4,True,244,196,1988683261,2677848701
132961429600986239,0,0,17,4,1364,-15,60,False,5,0,5,True,5,218,2677848701,263841224
132961429601984484,0,0,17,5,1365,-14,60,False,6,0,6,True,186,158,263841224,3531698935
132961429602982450,0,0,17,6,1366,-13,60,False,7,0,7,True,10,212,3531698935,515086452
132961429603980592,0,0,17,7,1367,-12,60,False,8,0,8,True,210,123,515086452,1021539344
132961429604975282,0,0,17,8,1368,-11,60,False,9,0,9,True,133,239,1021539344,1534276539
132961429605974608,0,0,17,9,1369,-10,60,False,10,0,10,True,142,245,1534276539,4225193153
132961429606971558,0,0,17,10,1370,-9,60,False,11,0,11,True,127,78,4225193153,2680931039
132961429607971972,0,0,17,11,1371,-8,60,False,12,0,12,True,100,57,2680931039,3821198068
132961429608966035,0,0,17,12,1372,-7,60,False,13,0,13,True,143,72,3821198068,3333533055
132961429609963363,0,0,17,13,1373,-6,60,False,14,0,14,True,46,69,3333533055,3756345482
132961429610959890,0,0,17,14,1374,-5,60,False,15,0,15,True,71,55,3756345482,364380949
132961429611960544,0,0,17,15,1375,-4,60,False,16,0,16,True,81,237,364380949,3283420129
132961429612952271,0,0,17,16,1376,-3,60,False,17,0,17,True,119,50,3283420129,2109694035
132961429613963642,0,0,17,17,1377,-2,60,False,18,0,18,True,182,95,2109694035,1323037321
132961429614945367,0,0,17,18,1378,-1,60,False,19,0,19,True,49,108,1323037321,2932232616
132961429615942597,0,0,17,19,1379,0,60,True,19,0,20,True,35,74,2932232616,959586516
132961429616930461,0,0,17,20,1380,1,60,True,19,0,21,True,35,74,959586516,369227209
132961429617925590,0,0,17,21,1381,2,60,True,19,0,22,True,35,74,369227209,159028224
132961429618923127,0,0,17,22,1382,3,60,True,19,0,23,True,35,74,159028224,1188080670
132961429619915952,0,0,17,23,1383,4,60,True,19,0,24,True,35,74,1188080670,3414165203
132961429620915589,0,0,17,24,1384,5,60,True,19,0,25,True,35,74,3414165203,1215546913
132961429621911933,0,0,17,25,1385,6,60,True,19,0,26,True,35,74,1215546913,117655301
132961429622911361,0,0,17,26,1386,7,60,True,19,0,27,True,35,74,117655301,1694089972
132961429623903272,0,0,17,27,1387,8,60,True,19,0,28,True,35,74,1694089972,1927849080
132961429624899606,0,0,17,28,1388,9,60,True,19,0,29,True,35,74,1927849080,881403043
132961429625897192,0,0,17,29,1389,10,60,True,19,0,30,True,35,74,881403043,290148888
132961429626891988,0,0,17,30,1390,11,60,True,19,0,31,True,35,74,290148888,2155938634
132961429627889602,0,0,17,31,1391,12,60,True,19,0,32,True,35,74,2155938634,3428832667
132961429628883001,0,0,17,32,1392,13,60,True,19,0,33,True,35,74,3428832667,12750172
132961429629878674,0,0,17,33,1393,14,60,True,19,0,34,True,35,74,12750172,1038962027
132961429630879323,0,0,17,34,1394,15,60,True,19,0,35,True,35,74,1038962027,3472014867
132961429631871257,0,0,17,35,1395,16,60,True,19,0,36,True,35,74,3472014867,410824228
132961429632868245,0,0,17,36,1396,17,60,True,19,0,37,True,35,74,410824228,516815495
132961429633864070,0,0,17,37,1397,18,60,True,19,0,38,True,35,74,516815495,390411510
132961429634860597,0,0,17,38,1398,19,60,True,19,0,39,True,35,74,390411510,215561586
132961429635854902,0,0,17,39,1399,20,60,True,19,0,40,True,35,74,215561586,563019712
132961429636851886,0,0,17,40,1400,21,60,True,19,0,41,True,35,74,563019712,3771139738
132961429637852358,0,0,17,41,1401,22,60,True,19,0,42,True,35,74,3771139738,4123221981
132961429638845110,0,0,17,42,1402,23,60,True,19,0,43,True,35,74,4123221981,2644194349
132961429639840090,0,0,17,43,1403,24,60,True,19,0,44,True,35,74,2644194349,2624609862
132961429640834487,0,0,17,44,1404,25,60,True,19,0,45,True,35,74,2624609862,1453663946
132961429641831921,0,0,17,45,1405,26,60,True,19,0,46,True,35,74,1453663946,2037062409
132961429642825831,0,0,17,46,1406,27,60,True,19,0,47,True,35,74,2037062409,1312726596
132961429643822821,0,0,17,47,1407,28,60,True,19,0,48,True,35,74,1312726596,4149426704
132961429644820368,0,0,17,48,1408,29,60,True,19,0,49,True,35,74,4149426704,1352582626
132961429645816220,0,0,17,49,1409,30,60,True,19,0,50,True,35,74,1352582626,1467418432
132961429646821118,0,0,17,50,1410,31,60,True,19,0,51,True,35,74,1467418432,3968915427
132961429647805479,0,0,17,51,1411,32,60,True,19,0,52,True,35,74,3968915427,2899236837
132961429648803306,0,0,17,52,1412,33,60,True,19,0,53,True,35,74,2899236837,440900326
132961429649800204,0,0,17,53,1413,34,60,True,19,0,54,True,35,74,440900326,397136110
132961429650796213,0,0,17,54,1414,35,60,True,19,0,55,True,35,74,397136110,1099264884
132961429651791554,0,0,17,55,1415,36,60,True,19,0,56,True,35,74,1099264884,3481122616
132961429652792623,0,0,17,56,1416,37,60,True,19,0,57,True,35,74,3481122616,2845358264
132961429653784899,0,0,17,57,1417,38,60,True,19,0,58,True,35,74,2845358264,3576023063
132961429654781279,0,0,17,58,1418,39,60,True,19,0,59,True,35,74,3576023063,2178028202
132961429655777673,0,0,17,59,1419,40,60,True,19,0,60,True,35,74,2178028202,1869795403
132961429656772617,0,0,17,60,1420,41,60,True,19,0,61,True,35,74,1869795403,4218454308
132961429657770580,0,0,17,61,1421,42,60,True,19,0,62,True,35,74,4218454308,1966333053
132961429658763527,0,0,17,62,1422,43,60,True,19,0,63,True,35,74,1966333053,2673346386
132961429659762911,0,0,17,63,1423,44,60,True,19,0,64,True,35,74,2673346386,1080993208
132961429660759579,0,0,17,64,1424,45,60,True,19,0,65,True,35,74,1080993208,1545067174
132961429661752965,0,0,17,65,1425,46,60,True,19,0,66,True,35,74,1545067174,1176116501
132961429662750921,0,0,17,66,1426,47,60,True,19,0,67,True,35,74,1176116501,3147594113
132961429663754098,0,0,17,67,1427,48,60,True,19,0,68,True,35,74,3147594113,838425705
132961429664741050,0,0,17,68,1428,49,60,True,19,0,69,True,35,74,838425705,2969125162
132961429665738522,0,0,17,69,1429,50,60,True,19,0,70,True,35,74,2969125162,1195896661
132961429666735795,0,0,17,70,1430,51,60,True,19,0,71,True,35,74,1195896661,2718610827
132961429667730070,0,0,17,71,1431,52,60,True,19,0,72,True,35,74,2718610827,2915088683
132961429668725675,0,0,17,72,1432,53,60,True,19,0,73,True,35,74,2915088683,310986437
132961429669722202,0,0,17,73,1433,54,60,True,19,0,74,True,35,74,310986437,3008117910
132961429670717163,0,0,17,74,1434,55,60,True,19,0,75,True,35,74,3008117910,2154771538
132961429671721796,0,0,17,75,1435,56,60,True,19,0,76,True,35,74,2154771538,1275933156
132961429672710192,0,0,17,76,1436,57,60,True,19,0,77,True,35,74,1275933156,1897109160
132961429673709504,0,0,17,77,1437,58,60,True,19,0,78,True,35,74,1897109160,1968099412
132961429674704032,0,0,17,78,1438,59,60,True,19,0,79,True,35,74,1968099412,3080219370
132961429675695628,0,0,17,79,1439,60,60,True,19,0,80,True,35,74,3080219370,2997167950
132961429677706628,0,0,18,0,1440,-19,60,False,1,0,1,True,20,20,1,2525019014
132961429678671675,0,0,18,1,1441,-18,60,False,2,0,2,True,79,20,2525019014,2592004160
132961429679671357,0,0,18,2,1442,-17,60,False,3,0,3,True,182,20,2592004160,1988683261
132961429680673280,0,0,18,3,1443,-16,60,False,4,0,4,True,55,145,1988683261,2677848701
132961429681667894,0,0,18,4,1444,-15,60,False,5,0,5,True,58,132,2677848701,263841224
132961429682663280,0,0,18,5,1445,-14,60,False,6,0,6,True,45,57,263841224,3531698935
132961429683662446,0,0,18,6,1446,-13,60,False,7,0,7,True,113,0,3531698935,515086452
132961429684662885,0,0,18,7,1447,-12,60,False,8,0,8,True,19,73,515086452,1021539344
132961429685661023,0,0,18,8,1448,-11,60,False,9,0,9,True,243,252,1021539344,1534276539
132961429686657277,0,0,18,9,1449,-10,60,False,10,0,10,True,150,8,1534276539,4225193153
132961429687656823,0,0,18,10,1450,-9,60,False,11,0,11,True,215,95,4225193153,2680931039
132961429688650268,0,0,18,11,1451,-8,60,False,12,0,12,True,230,39,2680931039,3821198068
132961429689657916,0,0,18,12,1452,-7,60,False,13,0,13,True,35,157,3821198068,3333533055
132961429690647729,0,0,18,13,1453,-6,60,False,14,0,14,True,76,156,3333533055,3756345482
132961429691642149,0,0,18,14,1454,-5,60,False,15,0,15,True,175,138,3756345482,364380949
132961429692641885,0,0,18,15,1455,-4,60,False,16,0,16,True,234,87,364380949,3283420129
132961429693636760,0,0,18,16,1456,-3,60,False,17,0,17,True,227,209,3283420129,2109694035
132961429694635712,0,0,18,17,1457,-2,60,False,18,0,18,True,3,184,2109694035,1323037321
132961429695631155,0,0,18,18,1458,-1,60,False,19,0,19,True,205,91,1323037321,2932232616
132961429696623203,0,0,18,19,1459,0,60,True,19,0,20,True,67,135,2932232616,959586516
132961429697610929,0,0,18,20,1460,1,60,True,19,0,21,True,67,135,959586516,369227209
132961429698605365,0,0,18,21,1461,2,60,True,19,0,22,True,67,135,369227209,159028224
132961429699602732,0,0,18,22,1462,3,60,True,19,0,23,True,67,135,159028224,1188080670
132961429700600331,0,0,18,23,1463,4,60,True,19,0,24,True,67,135,1188080670,3414165203
132961429701596281,0,0,18,24,1464,5,60,True,19,0,25,True,67,135,3414165203,1215546913
132961429702592303,0,0,18,25,1465,6,60,True,19,0,26,True,67,135,1215546913,117655301
132961429703588231,0,0,18,26,1466,7,60,True,19,0,27,True,67,135,117655301,1694089972
132961429704584054,0,0,18,27,1467,8,60,True,19,0,28,True,67,135,1694089972,1927849080
132961429705581013,0,0,18,28,1468,9,60,True,19,0,29,True,67,135,1927849080,881403043
132961429706574366,0,0,18,29,1469,10,60,True,19,0,30,True,67,135,881403043,290148888
132961429707572972,0,0,18,30,1470,11,60,True,19,0,31,True,67,135,290148888,2155938634
132961429708571458,0,0,18,31,1471,12,60,True,19,0,32,True,67,135,2155938634,3428832667
132961429709564484,0,0,18,32,1472,13,60,True,19,0,33,True,67,135,3428832667,12750172
132961429710563275,0,0,18,33,1473,14,60,True,19,0,34,True,67,135,12750172,1038962027
132961429711554287,0,0,18,34,1474,15,60,True,19,0,35,True,67,135,1038962027,3472014867
132961429712551606,0,0,18,35,1475,16,60,True,19,0,36,True,67,135,3472014867,410824228
132961429713550806,0,0,18,36,1476,17,60,True,19,0,37,True,67,135,410824228,516815495
132961429714549654,0,0,18,37,1477,18,60,True,19,0,38,True,67,135,516815495,390411510
132961429715540762,0,0,18,38,1478,19,60,True,19,0,39,True,67,135,390411510,215561586
132961429716538954,0,0,18,39,1479,20,60,True,19,0,40,True,67,135,215561586,563019712
132961429717533011,0,0,18,40,1480,21,60,True,19,0,41,True,67,135,563019712,3771139738
132961429718529653,0,0,18,41,1481,22,60,True,19,0,42,True,67,135,3771139738,4123221981
132961429719523095,0,0,18,42,1482,23,60,True,19,0,43,True,67,135,4123221981,2644194349
132961429720520844,0,0,18,43,1483,24,60,True,19,0,44,True,67,135,2644194349,2624609862
132961429721516127,0,0,18,44,1484,25,60,True,19,0,45,True,67,135,2624609862,1453663946
132961429722514378,0,0,18,45,1485,26,60,True,19,0,46,True,67,135,1453663946,2037062409
132961429723509460,0,0,18,46,1486,27,60,True,19,0,47,True,67,135,2037062409,1312726596
132961429724503864,0,0,18,47,1487,28,60,True,19,0,48,True,67,135,1312726596,4149426704
132961429725501608,0,0,18,48,1488,29,60,True,19,0,49,True,67,135,4149426704,1352582626
132961429726496835,0,0,18,49,1489,30,60,True,19,0,50,True,67,135,1352582626,1467418432
132961429727494483,0,0,18,50,1490,31,60,True,19,0,51,True,67,135,1467418432,3968915427
132961429728490782,0,0,18,51,1491,32,60,True,19,0,52,True,67,135,3968915427,2899236837
132961429729486961,0,0,18,52,1492,33,60,True,19,0,53,True,67,135,2899236837,440900326
132961429730483265,0,0,18,53,1493,34,60,True,19,0,54,True,67,135,440900326,397136110
132961429731475099,0,0,18,54,1494,35,60,True,19,0,55,True,67,135,397136110,1099264884
132961429732473388,0,0,18,55,1495,36,60,True,19,0,56,True,67,135,1099264884,3481122616
132961429733469978,0,0,18,56,1496,37,60,True,19,0,57,True,67,135,3481122616,2845358264
132961429734464441,0,0,18,57,1497,38,60,True,19,0,58,True,67,135,2845358264,3576023063
132961429735461374,0,0,18,58,1498,39,60,True,19,0,59,True,67,135,3576023063,2178028202
132961429736458505,0,0,18,59,1499,40,60,True,19,0,60,True,67,135,2178028202,1869795403
132961429737454810,0,0,18,60,1500,41,60,True,19,0,61,True,67,135,1869795403,4218454308
132961429738451196,0,0,18,61,1501,42,60,True,19,0,62,True,67,135,4218454308,1966333053
132961429739444548,0,0,18,62,1502,43,60,True,19,0,63,True,67,135,1966333053,2673346386
132961429740441861,0,0,18,63,1503,44,60,True,19,0,64,True,67,135,2673346386,1080993208
132961429741439357,0,0,18,64,1504,45,60,True,19,0,65,True,67,135,1080993208,1545067174
