PerConfig,GenerationIndex,CurrentFragmentIndex,CurrentSequenceNumber,RedundancyUsed,RedundancyMax,Success,Rank,MissedPackets,ReceivedPackets,IsRunning,FirstRowCrc8,LastRowCrc8,PrngStateBefore,PrngStateAfter
0.12,6,20,260,1,20,True,19,1,20,True,188,145,959586516,369227209
0.12,7,22,302,3,20,True,19,3,20,True,198,2,159028224,1188080670
0.12,8,21,341,2,20,True,19,2,20,True,26,222,369227209,159028224
0.12,9,20,380,1,20,True,19,1,20,True,137,111,959586516,369227209
0.12,10,19,419,0,20,True,19,0,20,True,102,162,2932232616,959586516
0.12,11,20,460,1,20,True,19,1,20,True,245,156,959586516,369227209
0.12,12,20,500,1,20,True,19,1,20,True,41,71,959586516,369227209
0.12,13,21,541,2,20,True,19,2,20,True,16,212,369227209,159028224
0.12,14,22,582,3,20,True,19,3,20,True,221,180,159028224,1188080670
0.15,0,22,22,3,20,True,19,3,20,True,124,184,159028224,1188080670
0.15,1,27,67,8,20,True,19,8,20,True,239,134,1694089972,1927849080
0.15,2,26,106,7,20,True,19,7,20,True,143,75,117655301,1694089972
0.15,3,27,147,8,20,True,19,8,20,True,28,250,1694089972,1927849080
0.15,4,24,184,5,20,True,19,5,20,True,79,38,3414165203,1215546913
0.15,5,24,224,5,20,True,19,5,20,True,113,181,3414165203,1215546913
0.15,6,21,261,2,20,True,19,2,20,True,188,145,369227209,159028224
0.15,7,25,305,6,20,True,19,6,20,True,198,2,1215546913,117655301
0.15,8,22,342,3,20,True,19,3,20,True,26,222,159028224,1188080670
0.15,9,21,381,2,20,True,19,2,20,True,137,111,369227209,159028224
0.15,10,20,420,1,20,True,19,1,20,True,102,162,959586516,369227209
0.15,11,21,461,2,20,True,19,2,20,True,245,156,369227209,159028224
0.15,12,23,503,4,20,True,19,4,20,True,41,71,1188080670,3414165203
0.15,13,23,543,4,20,True,19,4,20,True,16,212,1188080670,3414165203
0.15,14,23,583,4,20,True,19,4,20,True,221,180,1188080670,3414165203
0.18,0,23,23,4,20,True,19,4,20,True,124,184,1188080670,3414165203
0.18,1,23,63,4,20,True,19,4,20,True,239,134,1188080670,3414165203
0.18,2,21,101,2,20,True,19,2,20,True,143,75,369227209,159028224
0.18,3,24,144,5,20,True,19,5,20,True,28,250,3414165203,1215546913
0.18,4,23,183,4,20,True,19,4,20,True,79,38,1188080670,3414165203
0.18,5,21,221,2,20,True,19,2,20,True,113,181,369227209,159028224
0.18,6,21,261,2,20,True,19,2,20,True,188,145,369227209,159028224
0.18,7,22,302,3,20,True,19,3,20,True,198,2,159028224,1188080670
0.18,8,25,345,6,20,True,19,6,20,True,26,222,1215546913,117655301
0.18,9,27,387,8,20,True,19,8,20,True,137,111,1694089972,1927849080
0.18,10,21,421,2,20,True,19,2,20,True,102,162,369227209,159028224
0.18,11,25,465,6,20,True,19,6,20,True,245,156,1215546913,117655301
0.18,12,21,501,2,20,True,19,2,20,True,41,71,369227209,159028224
0.18,13,22,542,3,20,True,19,3,20,True,16,212,159028224,1188080670
0.18,14,23,583,4,20,True,19,4,20,True,221,180,1188080670,3414165203
0.21,0,25,25,6,20,True,19,6,20,True,124,184,1215546913,117655301
0.21,1,27,67,8,20,True,19,8,20,True,239,134,1694089972,1927849080
0.21,2,25,105,6,20,True,19,6,20,True,143,75,1215546913,117655301
0.21,3,26,146,7,20,True,19,7,20,True,28,250,117655301,1694089972
0.21,4,29,189,10,20,True,19,10,20,True,79,38,881403043,290148888
0.21,5,23,223,4,20,True,19,4,20,True,113,181,1188080670,3414165203
0.21,6,30,270,11,20,True,19,11,20,True,188,145,290148888,2155938634
0.21,7,23,303,4,20,True,19,4,20,True,198,2,1188080670,3414165203
0.21,8,24,344,5,20,True,19,5,20,True,26,222,3414165203,1215546913
0.21,9,28,388,9,20,True,19,9,20,True,137,111,1927849080,881403043
0.21,10,21,421,2,20,True,19,2,20,True,102,162,369227209,159028224
0.21,11,27,467,8,20,True,19,8,20,True,245,156,1694089972,1927849080
