PerConfig,GenerationIndex,CurrentFragmentIndex,CurrentSequenceNumber,RedundancyUsed,RedundancyMax,Success,Rank,MissedPackets,ReceivedPackets,IsRunning,FirstRowCrc8,LastRowCrc8,PrngStateBefore,PrngStateAfter
0.8,7,70,630,51,60,False,16,55,16,True,145,35,1195896661,2718610827
0.8,8,0,640,-19,60,False,1,0,1,True,17,17,1,2525019014
0.8,8,2,642,-17,60,False,2,1,2,True,67,17,2592004160,1988683261
0.8,8,10,650,-9,60,False,3,8,3,True,121,17,4225193153,2680931039
0.8,8,13,653,-6,60,False,4,10,4,True,84,69,3333533055,3756345482
0.8,8,21,661,2,60,False,5,17,5,True,224,107,369227209,159028224
0.8,8,27,667,8,60,False,6,22,6,True,124,53,1694089972,1927849080
0.8,8,36,676,17,60,False,7,30,7,True,186,32,410824228,516815495
0.8,8,37,677,18,60,False,8,30,8,True,28,156,516815495,390411510
0.8,8,41,681,22,60,False,9,33,9,True,35,81,3771139738,4123221981
0.8,8,47,687,28,60,False,10,38,10,True,208,85,1312726596,4149426704
0.8,8,48,688,29,60,False,11,38,11,True,4,171,4149426704,1352582626
0.8,8,54,694,35,60,False,12,43,12,True,130,72,397136110,1099264884
0.8,8,57,697,38,60,False,13,45,13,True,166,208,2845358264,3576023063
0.8,8,71,711,52,60,False,14,58,14,True,185,184,2718610827,2915088683
0.8,8,75,715,56,60,False,15,61,15,True,250,253,2154771538,1275933156
0.8,8,76,716,57,60,False,16,61,16,True,139,174,1275933156,1897109160
0.8,9,1,721,-18,60,False,1,1,1,True,72,72,2525019014,2592004160
0.8,9,2,722,-17,60,False,2,1,2,True,142,123,2592004160,1988683261
0.8,9,3,723,-16,60,False,3,1,3,True,219,69,1988683261,2677848701
0.8,9,5,725,-14,60,False,4,2,4,True,185,36,263841224,3531698935
0.8,9,10,730,-9,60,False,5,6,5,True,212,126,4225193153,2680931039
0.8,9,19,739,0,60,False,6,14,6,True,60,138,2932232616,959586516
0.8,9,22,742,3,60,False,7,16,7,True,202,204,159028224,1188080670
0.8,9,39,759,20,60,False,8,32,8,True,155,173,215561586,563019712
0.8,9,41,761,22,60,False,9,33,9,True,40,91,3771139738,4123221981
0.8,9,42,762,23,60,False,10,33,10,True,107,6,4123221981,2644194349
0.8,9,46,766,27,60,False,11,36,11,True,31,21,2037062409,1312726596
0.8,9,47,767,28,60,False,12,36,12,True,170,57,1312726596,4149426704
0.8,9,58,778,39,60,False,13,46,13,True,211,150,3576023063,2178028202
0.8,9,60,780,41,60,False,14,47,14,True,241,166,1869795403,4218454308
0.8,9,75,795,56,60,False,15,61,15,True,152,40,2154771538,1275933156
0.8,9,78,798,59,60,False,16,63,16,True,127,18,1968099412,3080219370
0.8,9,79,799,60,60,False,17,63,17,True,3,101,3080219370,2997167950
0.8,10,2,802,-17,60,False,1,2,1,True,210,210,2592004160,1988683261
0.8,10,10,810,-9,60,False,2,9,2,True,106,99,4225193153,2680931039
0.8,10,11,811,-8,60,False,3,9,3,True,45,159,2680931039,3821198068
0.8,10,13,813,-6,60,False,4,10,4,True,174,240,3333533055,3756345482
0.8,10,16,816,-3,60,False,5,12,5,True,96,123,3283420129,2109694035
0.8,10,24,824,5,60,False,6,19,6,True,237,230,3414165203,1215546913
0.8,10,34,834,15,60,False,7,28,7,True,202,182,1038962027,3472014867
0.8,10,41,841,22,60,False,8,34,8,True,23,225,3771139738,4123221981
0.8,10,44,844,25,60,False,9,36,9,True,77,14,2624609862,1453663946
0.8,10,47,847,28,60,False,10,38,10,True,82,254,1312726596,4149426704
0.8,10,53,853,34,60,False,11,43,11,True,195,194,440900326,397136110
0.8,10,60,860,41,60,False,12,49,12,True,109,65,1869795403,4218454308
0.8,10,65,865,46,60,False,13,53,13,True,124,64,1545067174,1176116501
0.8,10,67,867,48,60,False,14,54,14,True,53,231,3147594113,838425705
0.8,10,74,874,55,60,False,15,60,15,True,23,12,3008117910,2154771538
0.8,10,79,879,60,60,False,16,64,16,True,235,136,3080219370,2997167950
0.8,11,5,885,-14,60,False,1,5,1,True,210,210,263841224,3531698935
0.8,11,12,892,-7,60,False,2,11,2,True,95,46,3821198068,3333533055
0.8,11,14,894,-5,60,False,3,12,3,True,201,190,3756345482,364380949
0.8,11,28,908,9,60,False,4,25,4,True,244,151,1927849080,881403043
0.8,11,32,912,13,60,False,5,28,5,True,248,201,3428832667,12750172
0.8,11,39,919,20,60,False,6,34,6,True,236,94,215561586,563019712
0.8,11,40,920,21,60,False,7,34,7,True,251,187,563019712,3771139738
0.8,11,42,922,23,60,False,8,35,8,True,239,76,4123221981,2644194349
0.8,11,50,930,31,60,False,9,42,9,True,25,129,1467418432,3968915427
0.8,11,51,931,32,60,False,10,42,10,True,17,232,3968915427,2899236837
0.8,11,53,933,34,60,False,11,43,11,True,121,12,440900326,397136110
0.8,11,54,934,35,60,False,12,43,12,True,157,159,397136110,1099264884
0.8,11,56,936,37,60,False,13,44,13,True,189,178,3481122616,2845358264
